external_id;name;cycle;area;subarea;country;district;city;campus;duration;ects;modality;regime;language;annual_fee;monthly_fee;enrollment_fee;months_per_year;total_estimate;exams;min_grade;access_routes;career_paths;degree_awarded;qualification_level;qnq_level;eqf_level;accreditation_status;accreditation_entity;accreditation_valid_until;dges_registration;cnaef_code;vacancies;numerus_clausus;scholarships;payment_options;source_url;public_url;description;partners;employment_rate;completion_rate;student_profile;teaching_method;target_audience;student_housing;active;hide_course;hide_price;public_listing;candidaturas
ESSNCVP-ENF;Licenciatura em Enfermagem (Escola Superior de Saúde Norte da Cruz Vermelha Portuguesa);Licenciatura;Saúde;Enfermagem;Portugal;Porto;Oliveira de Azeméis;Oliveira de Azeméis;4 anos;240;Presencial;Diurno;Português;;;;10;;Biologia e Geologia;9,5;"Concurso institucional; Maiores de 23; Titulares de cursos superiores; Titulares de CTeSP";Enfermeiro de cuidados gerais;Licenciado em Enfermagem;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;4089/9500;723;46;;"Bolsas próprias Cruz Vermelha; Bolsas de mérito";Pagamento anual ou fracionado em mensalidades;https://essnorte.webclientes.com;https://essnorte.webclientes.com;Licenciatura em Enfermagem, herdeira da antiga Escola Superior de Enfermagem da Cruz Vermelha, agora integrada na ESS Norte. ;;;;Estudantes com vocação para a área da saúde e do cuidar, interesse em ciências biológicas e relação interpessoal, e disponibilidade para ensino clínico em ambiente hospitalar e comunitário.;Ensino presencial com componente teórica, teórico-prática e laboratorial, e ensino clínico/estágios em instituições de saúde. Plano de 240 ECTS ao longo de 4 anos, conferindo acesso ao exercício profissional de enfermeiro.;Candidatos ao ensino superior na área da Enfermagem, incluindo titulares do ensino secundário, maiores de 23 anos e titulares de CTeSP/cursos profissionais que pretendem tornar-se enfermeiros.;;1;0;1;1;"Concurso institucional|Fase contínua||; Maiores de 23 anos|Fase única||; Titulares de cursos superiores|Fase única||; Titulares de CTeSP|Fase única||"
ESSNCVP-FISIO;Licenciatura em Fisioterapia (ESS Norte Cruz Vermelha Portuguesa);Licenciatura;Saúde;Fisioterapia;Portugal;Porto;Oliveira de Azeméis;Oliveira de Azeméis;4 anos;240;Presencial;Diurno;Português;;;;10;;Biologia e Geologia;9,5;"Concurso institucional; Maiores de 23; Titulares de cursos superiores; Titulares de CTeSP";Fisioterapeuta;Licenciado em Fisioterapia;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;4089/9504;726;21;;"Bolsas próprias Cruz Vermelha; Bolsas de mérito";Pagamento anual ou fracionado em mensalidades;https://essnorte.webclientes.com;https://essnorte.webclientes.com;Licenciatura em Fisioterapia integrada na oferta de saúde da Escola Superior de Saúde Norte da Cruz Vermelha Portuguesa. ;;;;Estudantes interessados na reabilitação do movimento e da funcionalidade humana, com aptidão para ciências da saúde e contacto direto com o utente.;Ensino presencial com aulas teóricas, teórico-práticas, laboratoriais e estágios clínicos em serviços de fisioterapia. Plano de 240 ECTS distribuídos por 4 anos.;Candidatos ao ensino superior na área da Fisioterapia, incluindo titulares do ensino secundário, maiores de 23 anos e titulares de CTeSP/cursos profissionais.;;1;0;1;1;"Concurso institucional|Fase contínua||; Maiores de 23 anos|Fase única||; Titulares de cursos superiores|Fase única||; Titulares de CTeSP|Fase única||"
ESSNCVP-OST;Licenciatura em Osteopatia (ESS Norte Cruz Vermelha Portuguesa);Licenciatura;Saúde;Terapias Complementares;Portugal;Porto;Oliveira de Azeméis;Oliveira de Azeméis;4 anos;240;Presencial;Diurno;Português;;;;10;;Biologia e Geologia;9,5;"Concurso institucional; Maiores de 23; Titulares de cursos superiores; Titulares de CTeSP";"Osteopata; Técnico de terapias manuais";Licenciado em Osteopatia;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;4089/L136;726;10;;"Bolsas próprias Cruz Vermelha; Bolsas de mérito";Pagamento anual ou fracionado em mensalidades;https://essnorte.webclientes.com;https://essnorte.webclientes.com;Licenciatura em Osteopatia oferecida pela Escola Superior de Saúde Norte da Cruz Vermelha Portuguesa. ;;;;Estudantes com interesse nas terapias manuais e na abordagem global do sistema musculosquelético, com aptidão para ciências da saúde e contacto clínico.;Ensino presencial integrando componentes teóricas, práticas e clínicas, com treino de técnicas manuais de avaliação e tratamento osteopático. Plano de 240 ECTS ao longo de 4 anos.;Candidatos ao ensino superior na área da Osteopatia, incluindo titulares do ensino secundário, maiores de 23 anos e titulares de CTeSP/cursos profissionais.;;1;0;1;1;"Concurso institucional|Fase contínua||; Maiores de 23 anos|Fase única||; Titulares de cursos superiores|Fase única||; Titulares de CTeSP|Fase única||"
EUVG-ENF;Licenciatura em Enfermagem (Escola Universitária Vasco da Gama);Licenciatura;Saúde;Enfermagem;Portugal;Coimbra;Coimbra;Coimbra;4 anos;240;Presencial;Diurno;Português;;;;10;;Biologia e Geologia;9,5;"Concurso institucional; Maiores de 23; Titulares de cursos superiores; Titulares de CTeSP";Enfermeiro de cuidados gerais;Licenciado em Enfermagem;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;;723;;;"Bolsas próprias; Bolsas de mérito";Pagamento anual ou fracionado em mensalidades;https://www.euvg.pt;https://www.euvg.pt;Licenciatura em Enfermagem da Escola Universitária Vasco da Gama, em Coimbra. ;;;;Estudantes com vocação para o cuidar e para a área da saúde, interesse nas ciências biológicas e competências de relação interpessoal.;Ensino presencial com componente teórica, teórico-prática e laboratorial, e ensino clínico/estágios em instituições de saúde protocoladas. Plano de 240 ECTS ao longo de 4 anos.;Candidatos ao ensino superior em Enfermagem, incluindo titulares do ensino secundário, maiores de 23 anos e titulares de CTeSP que pretendem exercer como enfermeiros.;;1;0;1;1;"Concurso institucional|Fase contínua||; Maiores de 23 anos|Fase única||; Titulares de cursos superiores|Fase única||; Titulares de CTeSP|Fase única||"
EUVG-MEDVET;Mestrado Integrado em Medicina Veterinária (Escola Universitária Vasco da Gama);Mestrado integrado;Ciências Veterinárias;Medicina Veterinária;Portugal;Coimbra;Coimbra;Coimbra;6 anos;360;Presencial;Diurno;Português;8700;870;700;10;52200;"Biologia e Geologia; Física e Química A";;"Concurso institucional; Maiores de 23; Titulares de cursos superiores; Titulares de CTeSP";Médico veterinário;Mestre em Medicina Veterinária;Nível 7;7;7;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;;640;;;"Bolsas próprias; Bolsas de mérito";Pagamento anual ou fracionado em mensalidades;https://www.euvg.pt;https://www.euvg.pt;Ciclo de estudos integrado em Medicina Veterinária com 360 ECTS. ;;;;Estudantes com forte interesse na saúde e bem-estar animal, ciências biológicas e prática clínica veterinária.;Mestrado integrado presencial, com aulas teóricas, teórico-práticas, laboratoriais e ensino clínico em hospital veterinário e serviços associados. Plano de 360 ECTS ao longo de 6 anos.;Candidatos ao ensino superior em Medicina Veterinária, incluindo titulares do ensino secundário, maiores de 23 anos e titulares de CTeSP/curso superior que pretendam tornar-se médicos veterinários.;;1;0;1;1;"Concurso institucional|Fase contínua||; Maiores de 23 anos|Fase única||; Titulares de cursos superiores|Fase única||; Titulares de CTeSP|Fase única||"
EUVG-GESTSAUDE;Licenciatura em Gestão de Organizações de Saúde (EUVG);Licenciatura;Gestão e Administração;Gestão de Serviços de Saúde;Portugal;Coimbra;Coimbra;Coimbra;3 anos;180;Presencial;Diurno;Português;;;;10;;"Economia; Matemática";9,5;"Concurso institucional; Maiores de 23; Titulares de cursos superiores; Titulares de CTeSP";"Gestor de unidades de saúde; Coordenador administrativo";Licenciado em Gestão de Organizações de Saúde;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;;345;;;"Bolsas próprias; Bolsas de mérito";Pagamento anual ou fracionado em mensalidades;https://www.euvg.pt;https://www.euvg.pt;Licenciatura focada na gestão e administração de organizações de saúde. ;;;;Estudantes interessados na interface entre gestão e saúde, com aptidão para organização, economia da saúde e administração de serviços.;Ensino presencial, com aulas teóricas, teórico-práticas e projetos aplicados à gestão de unidades e organizações de saúde. Plano de 180 ECTS ao longo de 3 anos.;Candidatos ao ensino superior que pretendem gerir organizações e serviços de saúde, incluindo titulares do ensino secundário, maiores de 23 anos e profissionais do setor da saúde.;;1;0;1;1;"Concurso institucional|Fase contínua||; Maiores de 23 anos|Fase única||; Titulares de cursos superiores|Fase única||; Titulares de CTeSP|Fase única||"
ISAG-GEST;Licenciatura em Gestão (Instituto Superior de Administração e Gestão – ISAG);Licenciatura;Gestão e Administração;Gestão;Portugal;Porto;Porto;Porto;3 anos;180;Presencial;Diurno;Português;;;;10;4709,62;"Economia; Matemática A; Português";9,5;"Concurso institucional; Maiores de 23; Titulares de cursos superiores; Titulares de CTeSP";"Gestor; Técnico administrativo; Empreendedor";Licenciado em Gestão;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;4200/9147;345;60;;"Bolsas próprias; Bolsas de mérito";Pagamento anual ou fracionado em mensalidades;https://www.isag.pt;https://www.isag.pt;Licenciatura em Gestão com forte ligação ao tecido empresarial do Norte. ;;;;Estudantes com interesse em gestão, empreendedorismo, finanças e negócios internacionais, orientados para uma carreira empresarial.;Ensino presencial com aulas teóricas e teórico-práticas, estudos de caso e projetos orientados para a prática empresarial e internacional. Plano de 180 ECTS ao longo de 3 anos, com possibilidade de pagamento em até 10 mensalidades.;Candidatos ao ensino superior em Gestão, incluindo titulares do ensino secundário, maiores de 23 anos e titulares de CTeSP que procuram uma formação de cariz empresarial e internacional.;;1;0;1;1;"Concurso institucional|Fase contínua||; Maiores de 23 anos|Fase única||; Titulares de cursos superiores|Fase única||; Titulares de CTeSP|Fase única||"
ISAG-GRH;Licenciatura em Gestão de Recursos Humanos (ISAG);Licenciatura;Gestão e Administração;Recursos Humanos;Portugal;Porto;Porto;Porto;3 anos;180;Presencial;Diurno;Português;;;;10;;"Economia; Português; Matemática Aplicada às Ciências Sociais";9,5;"Concurso institucional; Maiores de 23; Titulares de cursos superiores; Titulares de CTeSP";"Técnico de recursos humanos; Consultor de RH";Licenciado em Gestão de Recursos Humanos;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;;345;;;"Bolsas próprias; Bolsas de mérito";Pagamento anual ou fracionado em mensalidades;https://www.isag.pt;https://www.isag.pt;Licenciatura em Gestão de Recursos Humanos com enfoque na gestão de pessoas e organizações. ;;;;Estudantes interessados na gestão e desenvolvimento de pessoas, comportamento organizacional, recrutamento, formação e relações laborais.;Ensino presencial com aulas teóricas e teórico-práticas, estudos de caso e projetos aplicados à gestão de pessoas. Plano de 180 ECTS ao longo de 3 anos.;Candidatos ao ensino superior em Gestão de Recursos Humanos, incluindo titulares do ensino secundário, maiores de 23 anos e titulares de CTeSP.;;1;0;1;1;"Concurso institucional|Fase contínua||; Maiores de 23 anos|Fase única||; Titulares de cursos superiores|Fase única||; Titulares de CTeSP|Fase única||"
ISAG-MKT;Licenciatura em Marketing (ISAG);Licenciatura;Marketing e Publicidade;Marketing;Portugal;Porto;Porto;Porto;3 anos;180;Presencial;Diurno;Português;;;;10;;"Economia; Português; Matemática Aplicada às Ciências Sociais";9,5;"Concurso institucional; Maiores de 23; Titulares de cursos superiores; Titulares de CTeSP";"Profissional de marketing; Gestor de marcas; Técnico de comunicação";Licenciado em Marketing;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;;342;;;"Bolsas próprias; Bolsas de mérito";Pagamento anual ou fracionado em mensalidades;https://www.isag.pt;https://www.isag.pt;Licenciatura em Marketing orientada para mercados nacionais e internacionais. ;;;;Estudantes com interesse em marketing, comunicação, comportamento do consumidor, marketing digital e gestão de marca.;Ensino presencial com aulas teóricas e teórico-práticas, estudos de caso, projetos e simulações de marketing e marketing digital. Plano de 180 ECTS ao longo de 3 anos.;Candidatos ao ensino superior em Marketing, incluindo titulares do ensino secundário, maiores de 23 anos e titulares de CTeSP.;;1;0;1;1;"Concurso institucional|Fase contínua||; Maiores de 23 anos|Fase única||; Titulares de cursos superiores|Fase única||; Titulares de CTeSP|Fase única||"
ISG-GEST;Licenciatura em Gestão (ISG – Business & Economics School);Licenciatura;Gestão e Administração;Gestão;Portugal;Lisboa;Lisboa;Lisboa;3 anos;180;Presencial;Diurno;Português;4480;448;277;10;13440;"Economia (04); ou Matemática (16); ou Economia (04) e Matemática (16); ou Economia (04) e Mat. Apl. Ciências Sociais (17); ou Economia (04) e Português (18); ou Geografia (09) e Português (18); ou Economia (04) e Geografia (09); ou Economia (04) e História (11)";9,5;"Concurso institucional; Maiores de 23; Titulares de cursos superiores; Titulares de CTeSP; Mudança de curso; Reingresso";"Gestor; Técnico administrativo; Consultor de gestão";Licenciado em Gestão;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;31/07/2030;4300/9147;345;103;;"Bolsas próprias; Bolsas de mérito";Pagamento anual ou em 10 mensalidades para 30 ECTS;https://www.isg.pt/licenciatura-em-gestao/;https://www.isg.pt/licenciatura-em-gestao/;Licenciatura em Gestão de 6 semestres (180 ECTS) com forte ligação ao tecido empresarial nacional. ;;;;Estudantes interessados na gestão e economia de empresas, com perfil analítico e orientação para os negócios.;"Ensino presencial em instituição privada universitária (concurso institucional); licenciatura de 6 semestres (180 ECTS).";"Candidatos ao ensino superior privado que pretendem carreiras em gestão; acesso por concurso institucional.";;1;0;1;1;"Concurso institucional|Fase contínua||; Maiores de 23 anos|Fase única||; Titulares de cursos superiores|Fase única||; Titulares de CTeSP|Fase única||; Mudança de curso|Fase única||; Reingresso|Fase única||"
ISG-ECON;Licenciatura em Economia (ISG);Licenciatura;Ciências Empresariais;Economia;Portugal;Lisboa;Lisboa;Lisboa;3 anos;180;Presencial;Diurno;Português;;;;10;;"04 Economia e 16 Matemática; 04 Economia e 18 Português; 04 Economia e 09 Geografia; 04 Economia e 11 História; 04 Economia e 17 Matemática Aplicada às Ciências Sociais";9,5;"Concurso institucional; Maiores de 23; Titulares de cursos superiores; Titulares de CTeSP";"Economista; Analista económico; Consultor financeiro";Licenciado em Economia;Nível 6;6;6;Acreditado;A3ES – Agência de Avaliação e Acreditação do Ensino Superior;;;314;;;"Bolsas próprias; Bolsas de mérito";Pagamento anual ou em 10 mensalidades;https://www.isg.pt/lista-licenciaturas/;https://www.isg.pt;Licenciatura em Economia integrada na oferta de Ciências Económicas e Empresariais do ISG. ;;;;Estudantes com interesse em economia, finanças, mercados e análise quantitativa, com aptidão para matemática e ciências sociais.;Ensino presencial com aulas teóricas e teórico-práticas, análise de dados económicos e estudos de caso. Plano de 180 ECTS ao longo de 3 anos.;Candidatos ao ensino superior em Economia, incluindo titulares do ensino secundário, maiores de 23 anos e titulares de CTeSP.;;1;0;1;1;"Concurso institucional|Fase contínua||; Maiores de 23 anos|Fase única||; Titulares de cursos superiores|Fase única||; Titulares de CTeSP|Fase única||"
